xml_path,object_index,image_name,image_path,xmin,ymin,xmax,ymax,plate_text,status,reason
,0,Hyundai-i10-517205c.jpg_0000_0271_0381_0192_0054.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-517205c.jpg_0000_0271_0381_0192_0054.png,0,0,192,54,DL4CAP396,ok,
,0,Maruti-Suzuki-Swift-Dzire-526231c.jpg_0000_0254_0341_0211_0066.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Swift-Dzire-526231c.jpg_0000_0254_0341_0211_0066.png,0,0,211,66,DL3CBJ8153,ok,
,0,Hyundai-Santro-Xing-523465b.jpg_0016_0570_0451_0146_0051.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Santro-Xing-523465b.jpg_0016_0570_0451_0146_0051.png,0,0,146,51,MHI2DS81474,ok,
,0,Maruti-Suzuki-Swift-528505c.jpg_0011_0403_0483_0198_0059.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Swift-528505c.jpg_0011_0403_0483_0198_0059.png,0,0,198,59,MH2FF1531,ok,
,0,Volkswagen-Polo-525129c.jpg_0356_0234_0492_0282_0046.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Volkswagen-Polo-525129c.jpg_0356_0234_0492_0282_0046.png,0,0,282,46,AP29BM5949,ok,
,0,Maruti-Suzuki-Swift-526255c.jpg_0002_0324_0421_0208_0052.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Swift-526255c.jpg_0002_0324_0421_0208_0052.png,0,0,208,52,WB02X5983,ok,
,0,Fiat-Palio-Stile-514964d.jpg_0334_0064_0277_0152_0049.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Fiat-Palio-Stile-514964d.jpg_0334_0064_0277_0152_0049.png,0,0,152,49,0HI2EX7946,ok,
,0,Skoda-Laura-529245c.jpg_0357_0208_0296_0218_0059.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Skoda-Laura-529245c.jpg_0357_0208_0296_0218_0059.png,0,0,218,59,MHO4EC9669,ok,
,0,Toyota-Corolla-Altis-516067e.jpg_0000_0171_0171_0108_0033.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Toyota-Corolla-Altis-516067e.jpg_0000_0171_0171_0108_0033.png,0,0,108,33,MHI2FU3643,ok,
,0,Hyundai-i10-527133c.jpg_0000_0285_0428_0244_0053.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-527133c.jpg_0000_0285_0428_0244_0053.png,0,0,244,53,GJ1KS6929,ok,
,0,Maruti-Suzuki-Alto-516983c.jpg_0000_0249_0458_0240_0056.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Alto-516983c.jpg_0000_0249_0458_0240_0056.png,0,0,240,56,MH02C7324,ok,
,0,Honda-Accord-529499b.jpg_0000_0331_0251_0201_0047.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Accord-529499b.jpg_0000_0331_0251_0201_0047.png,0,0,201,47,KA03HN5959,ok,
,0,Mitsubishi-Pajero-523988c.jpg_0000_0235_0357_0205_0048.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Mitsubishi-Pajero-523988c.jpg_0000_0235_0357_0205_0048.png,0,0,205,48,NB06H1069,ok,
,0,Maruti-Suzuki-Swift-522885c.jpg_0000_0288_0438_0228_0053.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Swift-522885c.jpg_0000_0288_0438_0228_0053.png,0,0,228,53,TN01AH3778,ok,
,0,Maruti-Suzuki-Wagon-R-527243c.jpg_0017_0420_0467_0114_0037.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Wagon-R-527243c.jpg_0017_0420_0467_0114_0037.png,0,0,114,37,LHI2059002,ok,
,0,Mahindra-Scorpio-525108d.jpg_0023_0642_0388_0134_0036.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Mahindra-Scorpio-525108d.jpg_0023_0642_0388_0134_0036.png,0,0,134,36,MHMAW5983,ok,
,0,Maruti-Suzuki-Wagon-R-526923c.jpg_0000_0378_0297_0190_0063.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Wagon-R-526923c.jpg_0000_0378_0297_0190_0063.png,0,0,190,63,DL3CBJ7834,ok,
,0,Honda-City-527481g.jpg_0009_0306_0205_0153_0036.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-City-527481g.jpg_0009_0306_0205_0153_0036.png,0,0,153,36,MT02IOT4,ok,
,0,Hyundai-Santro-Xing-526236c.jpg_0000_0336_0305_0205_0082.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Santro-Xing-526236c.jpg_0000_0336_0305_0205_0082.png,0,0,205,82,DL3CBOO799,ok,
,0,Hyundai-Verna-528714c.jpg_0346_0164_0421_0267_0074.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Verna-528714c.jpg_0346_0164_0421_0267_0074.png,0,0,267,74,WBO6F81524,ok,
,0,Honda-Brio-514791c.jpg_0000_0171_0252_0147_0038.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Brio-514791c.jpg_0000_0171_0252_0147_0038.png,0,0,147,38,DL7CM4791,ok,
,0,Toyota-Innova-519620c.jpg_0006_0356_0372_0258_0098.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Toyota-Innova-519620c.jpg_0006_0356_0372_0258_0098.png,0,0,258,98,MH04CZ2827,ok,
,0,Maruti-Suzuki-Swift-525595b.jpg_0000_0322_0356_0218_0063.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Swift-525595b.jpg_0000_0322_0356_0218_0063.png,0,0,218,63,TN01AQ8920,ok,
,0,Maruti-Suzuki-Zen-Estilo-519941c.jpg_0002_0271_0418_0196_0046.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Zen-Estilo-519941c.jpg_0002_0271_0418_0196_0046.png,0,0,196,46,HR29U2474,ok,
,0,Toyota-Corolla-Altis-525913c.jpg_0359_0277_0333_0263_0084.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Toyota-Corolla-Altis-525913c.jpg_0359_0277_0333_0263_0084.png,0,0,263,84,MHO1AL9658,ok,
,0,Volkswagen-Vento-524640c.jpg_0000_0273_0307_0234_0067.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Volkswagen-Vento-524640c.jpg_0000_0273_0307_0234_0067.png,0,0,234,67,KHO2CD8833,ok,
,0,Maruti-Suzuki-Alto-512537c.jpg_0000_0177_0184_0135_0049.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Alto-512537c.jpg_0000_0177_0184_0135_0049.png,0,0,135,49,HH05BLI822,ok,
,0,Chevrolet-Optra-Magnum-527337c.jpg_0000_0152_0207_0104_0028.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Chevrolet-Optra-Magnum-527337c.jpg_0000_0152_0207_0104_0028.png,0,0,104,28,TN20BS5797,ok,
,0,Ford-Figo-525172c.jpg_0000_0239_0277_0278_0077.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Ford-Figo-525172c.jpg_0000_0239_0277_0278_0077.png,0,0,278,77,AP36AH5297,ok,
,0,Maruti-Suzuki-Alto-510127c.jpg_0000_0318_0318_0227_0053.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Alto-510127c.jpg_0000_0318_0318_0227_0053.png,0,0,227,53,MH43AF8411,ok,
,0,Chevrolet-Beat-527214d.jpg_0000_0286_0240_0215_0059.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Chevrolet-Beat-527214d.jpg_0000_0286_0240_0215_0059.png,0,0,215,59,MH04EA6281,ok,
,0,Chevrolet-Spark-528082b.jpg_0340_0129_0368_0079_0040.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Chevrolet-Spark-528082b.jpg_0340_0129_0368_0079_0040.png,0,0,79,40,MH4RP7S0,ok,
,0,Chevrolet-Cruze-527718f.jpg_0016_0352_0292_0101_0025.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Chevrolet-Cruze-527718f.jpg_0016_0352_0292_0101_0025.png,0,0,101,25,MH43IN4SSI,ok,
,0,Hyundai-i10-518863d.jpg_0016_0456_0503_0167_0041.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-518863d.jpg_0016_0456_0503_0167_0041.png,0,0,167,41,TN06F1142,ok,
,0,Maruti-Suzuki-Swift-525066c.jpg_0337_0074_0451_0168_0055.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Swift-525066c.jpg_0337_0074_0451_0168_0055.png,0,0,168,55,HHHIZFU5326,ok,
,0,Volkswagen-Vento-528042c.jpg_0000_0285_0321_0260_0048.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Volkswagen-Vento-528042c.jpg_0000_0285_0321_0260_0048.png,0,0,260,48,WB2010369,ok,
,0,Hyundai-i10-525082c.jpg_0011_0210_0246_0111_0026.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-525082c.jpg_0011_0210_0246_0111_0026.png,0,0,111,26,G714A86Q2,ok,
,0,Maruti-Suzuki-Wagon-R-Duo-527599c.jpg_0000_0304_0324_0229_0059.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Wagon-R-Duo-527599c.jpg_0000_0304_0324_0229_0059.png,0,0,229,59,AP09BU5816,ok,
,0,Honda-City-ZX-527160c.jpg_0000_0269_0267_0213_0067.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-City-ZX-527160c.jpg_0000_0269_0267_0213_0067.png,0,0,213,67,MH43,ok,
,0,Hyundai-Accent-521658c.jpg_0000_0158_0211_0142_0039.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Accent-521658c.jpg_0000_0158_0211_0142_0039.png,0,0,142,39,DLIOCA1436,ok,
,0,Hyundai-i20-525564d.jpg_0003_0243_0381_0170_0040.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i20-525564d.jpg_0003_0243_0381_0170_0040.png,0,0,170,40,WBO6C9765,ok,
,0,Maruti-Suzuki-Swift-Dzire-522066d.jpg_0353_0165_0393_0263_0070.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Swift-Dzire-522066d.jpg_0353_0165_0393_0263_0070.png,0,0,263,70,TNO4AE7441,ok,
,0,Maruti-Suzuki-Swift-522753b.jpg_0342_0054_0462_0163_0062.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Swift-522753b.jpg_0342_0054_0462_0163_0062.png,0,0,163,62,HHILCKO6O7,ok,
,0,Maruti-Suzuki-Omni-523902c.jpg_0358_0239_0423_0239_0056.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Omni-523902c.jpg_0358_0239_0423_0239_0056.png,0,0,239,56,DL3CBS0440,ok,
,0,Maruti-Suzuki-Alto-521000f.jpg_0350_0168_0527_0224_0044.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Alto-521000f.jpg_0350_0168_0527_0224_0044.png,0,0,224,44,IMOZA08660,ok,
,0,Maruti-Suzuki-Wagon-R-Duo-527769c.jpg_0000_0303_0331_0238_0063.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Wagon-R-Duo-527769c.jpg_0000_0303_0331_0238_0063.png,0,0,238,63,AP9CA963,ok,
,0,Toyota-Corolla-Altis-525870b.jpg_0356_0278_0314_0270_0065.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Toyota-Corolla-Altis-525870b.jpg_0356_0278_0314_0270_0065.png,0,0,270,65,MHAAX3148,ok,
,0,Maruti-Suzuki-SX4-524748c.jpg_0000_0288_0301_0190_0054.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-SX4-524748c.jpg_0000_0288_0301_0190_0054.png,0,0,190,54,H132HZ4414,ok,
,0,Maruti-Suzuki-Swift-Dzire-526325c.jpg_0359_0227_0351_0242_0060.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Swift-Dzire-526325c.jpg_0359_0227_0351_0242_0060.png,0,0,242,60,DLICL7212,ok,
,0,Mahindra-Scorpio-528969c.jpg_0000_0273_0372_0230_0057.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Mahindra-Scorpio-528969c.jpg_0000_0273_0372_0230_0057.png,0,0,230,57,AP0LQ499,ok,
,0,Chevrolet-Spark-516577b.jpg_0340_0060_0347_0134_0035.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Chevrolet-Spark-516577b.jpg_0340_0060_0347_0134_0035.png,0,0,134,35,A2EG5878,ok,
,0,Mahindra-XUV-500-529230d.jpg_0000_0497_0300_0111_0054.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Mahindra-XUV-500-529230d.jpg_0000_0497_0300_0111_0054.png,0,0,111,54,MHTLDA0579,ok,
,0,Mahindra-Scorpio-525108c.jpg_0353_0270_0352_0168_0060.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Mahindra-Scorpio-525108c.jpg_0353_0270_0352_0168_0060.png,0,0,168,60,MKMAW5993,ok,
,0,Maruti-Suzuki-Ertiga-528640c.jpg_0000_0272_0486_0287_0067.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Ertiga-528640c.jpg_0000_0272_0486_0287_0067.png,0,0,287,67,AP10BB3651,ok,
,0,Hyundai-Verna-528218g.jpg_0000_0118_0196_0116_0031.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Verna-528218g.jpg_0000_0118_0196_0116_0031.png,0,0,116,31,ENHL3V4129,ok,
,0,Hyundai-Santro-Xing-526618d.jpg_0026_0625_0373_0094_0042.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Santro-Xing-526618d.jpg_0026_0625_0373_0094_0042.png,0,0,94,42,0ICS414,ok,
,0,Skoda-Fabia-520019h.jpg_0000_0283_0326_0212_0107.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Skoda-Fabia-520019h.jpg_0000_0283_0326_0212_0107.png,0,0,212,107,DL3CBM6489,ok,
,0,Maruti-Suzuki-Ertiga-525955g.jpg_0011_0588_0403_0122_0042.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Ertiga-525955g.jpg_0011_0588_0403_0122_0042.png,0,0,122,42,W51MC6209,ok,
,0,Maruti-Suzuki-Alto-520547c.jpg_0357_0134_0227_0155_0045.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Alto-520547c.jpg_0357_0134_0227_0155_0045.png,0,0,155,45,KLLIF9141,ok,
,0,Hyundai-i20-525750b.jpg_0000_0289_0472_0216_0039.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i20-525750b.jpg_0000_0289_0472_0216_0039.png,0,0,216,39,TN02AV6916,ok,
,0,Hyundai-i10-526219b.jpg_0034_0591_0510_0138_0031.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-526219b.jpg_0034_0591_0510_0138_0031.png,0,0,138,31,WXTLCE9,ok,
,0,Hyundai-i20-530379c.jpg_0001_0299_0480_0216_0050.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i20-530379c.jpg_0001_0299_0480_0216_0050.png,0,0,216,50,TNLOAF1638,ok,
,0,Honda-Civic-528703c.jpg_0000_0247_0299_0231_0074.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Civic-528703c.jpg_0000_0247_0299_0231_0074.png,0,0,231,74,WB02Z29081,ok,
,0,Maruti-Suzuki-A-Star-520105c.jpg_0000_0139_0253_0142_0041.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-A-Star-520105c.jpg_0000_0139_0253_0142_0041.png,0,0,142,41,KL48A7761,ok,
,0,Maruti-Suzuki-Alto-526884f.jpg_0333_0071_0392_0141_0036.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Alto-526884f.jpg_0333_0071_0392_0141_0036.png,0,0,141,36,NMZUC4902,ok,
,0,Ford-Figo-518039c.jpg_0000_0234_0298_0228_0062.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Ford-Figo-518039c.jpg_0000_0234_0298_0228_0062.png,0,0,228,62,TN05AM1878,ok,
,0,Maruti-Suzuki-Swift-525735b.jpg_0341_0074_0470_0153_0064.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Swift-525735b.jpg_0341_0074_0470_0153_0064.png,0,0,153,64,MIDY88061,ok,
,0,Renault-Duster-529592e.jpg_0000_0304_0284_0177_0045.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Renault-Duster-529592e.jpg_0000_0304_0284_0177_0045.png,0,0,177,45,KA04ML3183,ok,
,0,Hyundai-i20-520950c.jpg_0003_0101_0187_0087_0020.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i20-520950c.jpg_0003_0101_0187_0087_0020.png,0,0,87,20,H8RM5254,ok,
,0,Maruti-Suzuki-A-Star-515301b.jpg_0352_0208_0332_0226_0068.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-A-Star-515301b.jpg_0352_0208_0332_0226_0068.png,0,0,226,68,TN22CZ4300,ok,
,0,Tata-Indica-Vista-528459c.jpg_0000_0323_0455_0186_0043.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Tata-Indica-Vista-528459c.jpg_0000_0323_0455_0186_0043.png,0,0,186,43,WB069998,ok,
,0,Honda-Civic-529615e.jpg_0000_0310_0256_0170_0048.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Civic-529615e.jpg_0000_0310_0256_0170_0048.png,0,0,170,48,KA02ME3286,ok,
,0,Hyundai-Santro-Xing-527023b.jpg_0000_0152_0195_0091_0024.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Santro-Xing-527023b.jpg_0000_0152_0195_0091_0024.png,0,0,91,24,IN02400618,ok,
,0,Maruti-Suzuki-A-Star-528723b.jpg_0350_0201_0398_0200_0057.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-A-Star-528723b.jpg_0350_0201_0398_0200_0057.png,0,0,200,57,WBO6452581,ok,
,0,Maruti-Suzuki-Ritz-526858c.jpg_0000_0335_0250_0194_0050.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Ritz-526858c.jpg_0000_0335_0250_0194_0050.png,0,0,194,50,MHO4EX1364,ok,
,0,Hyundai-Santro-528482c.jpg_0000_0257_0328_0295_0092.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Santro-528482c.jpg_0000_0257_0328_0295_0092.png,0,0,295,92,APIOAL1720,ok,
,0,Maruti-Suzuki-Esteem-523244b.jpg_0000_0090_0285_0110_0040.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Esteem-523244b.jpg_0000_0090_0285_0110_0040.png,0,0,110,40,DL9CM4434,ok,
,0,Maruti-Suzuki-Swift-Dzire-526373c.jpg_0000_0290_0417_0168_0044.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Swift-Dzire-526373c.jpg_0000_0290_0417_0168_0044.png,0,0,168,44,BRO1AQ6991,ok,
,0,Honda-Amaze-527610c.jpg_0000_0299_0296_0270_0081.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Amaze-527610c.jpg_0000_0299_0296_0270_0081.png,0,0,270,81,GJARA8132,ok,
,0,Hyundai-i20-525615c.jpg_0000_0288_0410_0204_0048.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i20-525615c.jpg_0000_0288_0410_0204_0048.png,0,0,204,48,HHILBX2323,ok,
,0,Hyundai-i20-527396b.jpg_0000_0356_0428_0209_0049.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i20-527396b.jpg_0000_0356_0428_0209_0049.png,0,0,209,49,MH12GK4908,ok,
,0,Hyundai-Santro-Xing-521263b.jpg_0357_0295_0511_0215_0042.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Santro-Xing-521263b.jpg_0357_0295_0511_0215_0042.png,0,0,215,42,L1OCD7259,ok,
,0,Maruti-Suzuki-Swift-Dzire-528449c.jpg_0000_0597_0238_0185_0093.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Swift-Dzire-528449c.jpg_0000_0597_0238_0185_0093.png,0,0,185,93,0L2CAS0367,ok,
,0,Maruti-Suzuki-Alto-520294c.jpg_0000_0310_0492_0245_0053.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Alto-520294c.jpg_0000_0310_0492_0245_0053.png,0,0,245,53,MB0666875,ok,
,0,Toyota-Innova-526970c.jpg_0000_0157_0192_0122_0031.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Toyota-Innova-526970c.jpg_0000_0157_0192_0122_0031.png,0,0,122,31,MHAY4723,ok,
,0,Mahindra-Xylo-520556c.jpg_0000_0288_0259_0230_0067.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Mahindra-Xylo-520556c.jpg_0000_0288_0259_0230_0067.png,0,0,230,67,AP26AD199,ok,
,0,Hyundai-Accent-528463d.jpg_0000_0248_0236_0231_0056.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Accent-528463d.jpg_0000_0248_0236_0231_0056.png,0,0,231,56,HH12ET8673WE,ok,
,0,Honda-City-ZX-529890b.jpg_0345_0176_0372_0136_0049.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-City-ZX-529890b.jpg_0345_0176_0372_0136_0049.png,0,0,136,49,MI2PYZ609,ok,
,0,Volkswagen-Passat-528655b.jpg_0353_0216_0366_0224_0052.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Volkswagen-Passat-528655b.jpg_0353_0216_0366_0224_0052.png,0,0,224,52,MH09BZ6400,ok,
,0,Maruti-Suzuki-Swift-518233c.jpg_0000_0178_0266_0124_0048.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Swift-518233c.jpg_0000_0178_0266_0124_0048.png,0,0,124,48,TN10U5733,ok,
,0,Honda-Civic-521015b.jpg_0343_0065_0495_0170_0058.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Civic-521015b.jpg_0343_0065_0495_0170_0058.png,0,0,170,58,HHILBRO365,ok,
,0,Hyundai-i20-523669e.jpg_0002_0340_0460_0226_0053.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i20-523669e.jpg_0002_0340_0460_0226_0053.png,0,0,226,53,TNI0AF1638,ok,
,0,Chevrolet-Tavera-523920b.jpg_0000_0184_0188_0103_0030.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Chevrolet-Tavera-523920b.jpg_0000_0184_0188_0103_0030.png,0,0,103,30,MPAIBC0360,ok,
,0,Chevrolet-Beat-528842d.jpg_0327_0737_0368_0096_0024.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Chevrolet-Beat-528842d.jpg_0327_0737_0368_0096_0024.png,0,0,96,24,TL0I,ok,
,0,Maruti-Suzuki-Swift-527679c.jpg_0000_0296_0460_0257_0068.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Swift-527679c.jpg_0000_0296_0460_0257_0068.png,0,0,257,68,AP1OAP6069,ok,
,0,Hyundai-Fluidic-Verna-530400d.jpg_0000_0287_0430_0239_0060.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Fluidic-Verna-530400d.jpg_0000_0287_0430_0239_0060.png,0,0,239,60,KLOSAE3553,ok,
,0,Hyundai-i10-527770c.jpg_0349_0188_0390_0118_0036.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-527770c.jpg_0349_0188_0390_0118_0036.png,0,0,118,36,TH22BS6660,ok,
,0,Maruti-Suzuki-Swift-522747c.jpg_0332_0009_0361_0188_0058.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Swift-522747c.jpg_0332_0009_0361_0188_0058.png,0,0,188,58,DL9CS7560,ok,
,0,Maruti-Suzuki-SX4-527271c.jpg_0004_0308_0247_0224_0064.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-SX4-527271c.jpg_0004_0308_0247_0224_0064.png,0,0,224,64,PB37FE8999,ok,
,0,Honda-City-527275c.jpg_0000_0267_0317_0292_0082.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-City-527275c.jpg_0000_0267_0317_0292_0082.png,0,0,292,82,WB06C1139,ok,
,0,Toyota-Etios-Liva-521420c.jpg_0000_0309_0419_0161_0050.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Toyota-Etios-Liva-521420c.jpg_0000_0309_0419_0161_0050.png,0,0,161,50,MH02CZBA4,ok,
,0,Mahindra-Xylo-524363c.jpg_0339_0066_0425_0156_0038.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Mahindra-Xylo-524363c.jpg_0339_0066_0425_0156_0038.png,0,0,156,38,47212DSE,ok,
,0,Volkswagen-Vento-514293c.jpg_0000_0151_0195_0123_0029.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Volkswagen-Vento-514293c.jpg_0000_0151_0195_0123_0029.png,0,0,123,29,MH14DF7259,ok,
,0,Chevrolet-Spark-525141b.jpg_0357_0298_0432_0119_0049.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Chevrolet-Spark-525141b.jpg_0357_0298_0432_0119_0049.png,0,0,119,49,MH42GV4495,ok,
,0,Honda-Brio-526172b.jpg_0340_0042_0478_0149_0040.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Brio-526172b.jpg_0340_0042_0478_0149_0040.png,0,0,149,40,UIZKZ7607,ok,
,0,Hyundai-i10-528491c.jpg_0002_0294_0485_0259_0079.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-528491c.jpg_0002_0294_0485_0259_0079.png,0,0,259,79,AP28DN6507,ok,
,0,Maruti-Suzuki-Wagon-R-527497c.jpg_0072_0662_0153_0150_0046.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Maruti-Suzuki-Wagon-R-527497c.jpg_0072_0662_0153_0150_0046.png,0,0,150,46,MH02BJ9209,ok,
,0,Hyundai-Santro-Xing-529424c.jpg_0000_0311_0407_0186_0043.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Santro-Xing-529424c.jpg_0000_0311_0407_0186_0043.png,0,0,186,43,UP16AN0179,ok,
,0,Toyota-Corolla-530358c.jpg_0001_0331_0339_0180_0086.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Toyota-Corolla-530358c.jpg_0001_0331_0339_0180_0086.png,0,0,180,86,IDL4CAE0321,ok,
