xml_path,object_index,image_name,image_path,xmin,ymin,xmax,ymax,plate_text,status,reason
,0,Honda-Civic-527473b.jpg_0342_0076_0192_0104_0036.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Civic-527473b.jpg_0342_0076_0192_0104_0036.png,0,0,104,36,MXO2A2018,ok,
,0,Honda-Civic-527473c.jpg_0009_0365_0199_0109_0040.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Civic-527473c.jpg_0009_0365_0199_0109_0040.png,0,0,109,40,IM2AY2018,ok,
,0,Honda-Civic-527728e.jpg_0000_0358_0201_0115_0056.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Civic-527728e.jpg_0000_0358_0201_0115_0056.png,0,0,115,56,MHO1AR8912,ok,
,0,Honda-Civic-527728g.jpg_0345_0092_0181_0119_0043.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Civic-527728g.jpg_0345_0092_0181_0119_0043.png,0,0,119,43,MH01488312,ok,
,0,Honda-Civic-527740d.jpg_0352_0097_0183_0109_0049.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Civic-527740d.jpg_0352_0097_0183_0109_0049.png,0,0,109,49,MH4R1844,ok,
,0,Honda-Civic-527931c.jpg_0000_0315_0450_0234_0046.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Civic-527931c.jpg_0000_0315_0450_0234_0046.png,0,0,234,46,MH04CT2694,ok,
,0,Honda-Civic-527931g.jpg_0335_0054_0248_0141_0059.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Civic-527931g.jpg_0335_0054_0248_0141_0059.png,0,0,141,59,MHO4CT2694,ok,
,0,Honda-Civic-527931h.jpg_0358_0268_0279_0268_0079.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Civic-527931h.jpg_0358_0268_0279_0268_0079.png,0,0,268,79,MHO4CTZ694,ok,
,0,Honda-Civic-528095c.jpg_0000_0167_0173_0120_0033.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Civic-528095c.jpg_0000_0167_0173_0120_0033.png,0,0,120,33,MH02BY7659,ok,
,0,Honda-Civic-528394e.jpg_0000_0351_0270_0160_0050.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Civic-528394e.jpg_0000_0351_0270_0160_0050.png,0,0,160,50,KAOSMG5789,ok,
,0,Honda-Civic-528536c.jpg_0359_0313_0287_0178_0051.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Civic-528536c.jpg_0359_0313_0287_0178_0051.png,0,0,178,51,MH4BC8780,ok,
,0,Honda-Civic-528703c.jpg_0000_0247_0299_0231_0074.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Civic-528703c.jpg_0000_0247_0299_0231_0074.png,0,0,231,74,WB02Z29081,ok,
,0,Honda-Civic-528743c.jpg_0000_0264_0281_0216_0055.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Civic-528743c.jpg_0000_0264_0281_0216_0055.png,0,0,216,55,DL4CAH5745,ok,
,0,Honda-Civic-528786c.jpg_0000_0251_0279_0260_0085.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Civic-528786c.jpg_0000_0251_0279_0260_0085.png,0,0,260,85,,invalid,missing_plate_text
,0,Honda-Civic-529615e.jpg_0000_0310_0256_0170_0048.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Civic-529615e.jpg_0000_0310_0256_0170_0048.png,0,0,170,48,KA02ME3286,ok,
,0,Honda-Civic-529788c.jpg_0000_0108_0178_0135_0039.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Civic-529788c.jpg_0000_0108_0178_0135_0039.png,0,0,135,39,M02BG1870,ok,
,0,Honda-CR-V-526235c.jpg_0000_0221_0350_0166_0056.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-CR-V-526235c.jpg_0000_0221_0350_0166_0056.png,0,0,166,56,DL3CBA2003,ok,
,0,Honda-CR-V-529612e.jpg_0000_0337_0400_0155_0046.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-CR-V-529612e.jpg_0000_0337_0400_0155_0046.png,0,0,155,46,KA18017152,ok,
,0,Honda-Jazz-524452c.jpg_0003_0368_0320_0236_0075.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Jazz-524452c.jpg_0003_0368_0320_0236_0075.png,0,0,236,75,WB06D1010,ok,
,0,Honda-Jazz-527431c.jpg_0000_0301_0264_0170_0031.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Jazz-527431c.jpg_0000_0301_0264_0170_0031.png,0,0,170,31,MH43X,ok,
,0,Honda-Jazz-527431d.jpg_0010_0348_0240_0170_0074.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Jazz-527431d.jpg_0010_0348_0240_0170_0074.png,0,0,170,74,MH43X7863,ok,
,0,Honda-Jazz-528699c.jpg_0001_0329_0278_0195_0070.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Honda-Jazz-528699c.jpg_0001_0329_0278_0195_0070.png,0,0,195,70,WB06E0652,ok,
,0,Hyundai-Accent-514782c.jpg_0000_0158_0191_0151_0043.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Accent-514782c.jpg_0000_0158_0191_0151_0043.png,0,0,151,43,DLZCL4508,ok,
,0,Hyundai-Accent-517633c.jpg_0000_0110_0215_0159_0063.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Accent-517633c.jpg_0000_0110_0215_0159_0063.png,0,0,159,63,DL8CT7939,ok,
,0,Hyundai-Accent-521658c.jpg_0000_0158_0211_0142_0039.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Accent-521658c.jpg_0000_0158_0211_0142_0039.png,0,0,142,39,DLIOCA1436,ok,
,0,Hyundai-Accent-522891c.jpg_0358_0167_0345_0271_0060.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Accent-522891c.jpg_0358_0167_0345_0271_0060.png,0,0,271,60,DL8CAA3557,ok,
,0,Hyundai-Accent-523595f.jpg_0000_0248_0331_0131_0035.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Accent-523595f.jpg_0000_0248_0331_0131_0035.png,0,0,131,35,MHO2BG986,ok,
,0,Hyundai-Accent-523774c.jpg_0002_0337_0376_0166_0070.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Accent-523774c.jpg_0002_0337_0376_0166_0070.png,0,0,166,70,HR26BH9054,ok,
,0,Hyundai-Accent-525679c.jpg_0358_0273_0336_0284_0080.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Accent-525679c.jpg_0358_0273_0336_0284_0080.png,0,0,284,80,GJKD8610,ok,
,0,Hyundai-Accent-526313c.jpg_0356_0240_0390_0215_0076.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Accent-526313c.jpg_0356_0240_0390_0215_0076.png,0,0,215,76,DLHCAP9097,ok,
,0,Hyundai-Accent-526381c.jpg_0001_0262_0327_0222_0070.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Accent-526381c.jpg_0001_0262_0327_0222_0070.png,0,0,222,70,,invalid,missing_plate_text
,0,Hyundai-Accent-527665g.jpg_0000_0250_0184_0105_0033.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Accent-527665g.jpg_0000_0250_0184_0105_0033.png,0,0,105,33,VHCIMA0OT7,ok,
,0,Hyundai-Accent-528463d.jpg_0000_0248_0236_0231_0056.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Accent-528463d.jpg_0000_0248_0236_0231_0056.png,0,0,231,56,HH12ET8673WE,ok,
,0,Hyundai-Elantra-525103c.jpg_0000_0144_0246_0121_0024.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Elantra-525103c.jpg_0000_0144_0246_0121_0024.png,0,0,121,24,GJIKR6242,ok,
,0,Hyundai-Eon-525721b.jpg_0028_0573_0465_0125_0047.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Eon-525721b.jpg_0028_0573_0465_0125_0047.png,0,0,125,47,KLO7BU523,ok,
,0,Hyundai-Eon-525721h.jpg_0015_0345_0444_0167_0039.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Eon-525721h.jpg_0015_0345_0444_0167_0039.png,0,0,167,39,KL07BU5237,ok,
,0,Hyundai-Eon-527590c.jpg_0000_0283_0444_0153_0044.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Eon-527590c.jpg_0000_0283_0444_0153_0044.png,0,0,153,44,KA05ML1639,ok,
,0,Hyundai-Eon-527663c.jpg_0012_0306_0313_0114_0027.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Eon-527663c.jpg_0012_0306_0313_0114_0027.png,0,0,114,27,4H43ANU6OL,ok,
,0,Hyundai-Eon-527663g.jpg_0348_0076_0290_0138_0043.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Eon-527663g.jpg_0348_0076_0290_0138_0043.png,0,0,138,43,SHTLBANO64,ok,
,0,Hyundai-Eon-528448c.jpg_0000_0262_0472_0201_0066.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Eon-528448c.jpg_0000_0262_0472_0201_0066.png,0,0,201,66,,invalid,missing_plate_text
,0,Hyundai-Eon-528686c.jpg_0004_0320_0452_0231_0074.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Eon-528686c.jpg_0004_0320_0452_0231_0074.png,0,0,231,74,DL7CL7834,ok,
,0,Hyundai-Fluidic-Verna-518440c.jpg_0000_0238_0300_0309_0077.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Fluidic-Verna-518440c.jpg_0000_0238_0300_0309_0077.png,0,0,309,77,,invalid,missing_plate_text
,0,Hyundai-Fluidic-Verna-519456c.jpg_0002_0242_0340_0235_0055.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Fluidic-Verna-519456c.jpg_0002_0242_0340_0235_0055.png,0,0,235,55,HHOIBB11241,ok,
,0,Hyundai-Fluidic-Verna-521365c.jpg_0356_0165_0334_0265_0079.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Fluidic-Verna-521365c.jpg_0356_0165_0334_0265_0079.png,0,0,265,79,APO9CR2399,ok,
,0,Hyundai-Fluidic-Verna-526387d.jpg_0000_0247_0399_0273_0068.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Fluidic-Verna-526387d.jpg_0000_0247_0399_0273_0068.png,0,0,273,68,APO9CQ1681,ok,
,0,Hyundai-Fluidic-Verna-527127g.jpg_0015_0709_0241_0088_0050.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Fluidic-Verna-527127g.jpg_0015_0709_0241_0088_0050.png,0,0,88,50,,invalid,missing_plate_text
,0,Hyundai-Fluidic-Verna-530400d.jpg_0000_0287_0430_0239_0060.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Fluidic-Verna-530400d.jpg_0000_0287_0430_0239_0060.png,0,0,239,60,KLOSAE3553,ok,
,0,Hyundai-Fluidic-Verna-530400e.jpg_0000_0274_0300_0238_0056.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Fluidic-Verna-530400e.jpg_0000_0274_0300_0238_0056.png,0,0,238,56,KLOSAE3553,ok,
,0,Hyundai-Getz-528810b.jpg_0006_0377_0522_0219_0054.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Getz-528810b.jpg_0006_0377_0522_0219_0054.png,0,0,219,54,T4EER,ok,
,0,Hyundai-Getz-528810c.jpg_0012_0476_0437_0156_0043.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Getz-528810c.jpg_0012_0476_0437_0156_0043.png,0,0,156,43,02R33370,ok,
,0,Hyundai-Getz-Prime-521416b.jpg_0341_0071_0414_0103_0043.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Getz-Prime-521416b.jpg_0341_0071_0414_0103_0043.png,0,0,103,43,,invalid,missing_plate_text
,0,Hyundai-Getz-Prime-524261c.jpg_0000_0294_0310_0257_0055.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Getz-Prime-524261c.jpg_0000_0294_0310_0257_0055.png,0,0,257,55,GJKA1136,ok,
,0,Hyundai-Getz-Prime-525724b.jpg_0339_0118_0367_0153_0036.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Getz-Prime-525724b.jpg_0339_0118_0367_0153_0036.png,0,0,153,36,MAIFU8OI5,ok,
,0,Hyundai-Getz-Prime-525724c.jpg_0000_0314_0300_0183_0062.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Getz-Prime-525724c.jpg_0000_0314_0300_0183_0062.png,0,0,183,62,MH12FU8015,ok,
,0,Hyundai-Getz-Prime-525864c.jpg_0004_0317_0366_0317_0088.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Getz-Prime-525864c.jpg_0004_0317_0366_0317_0088.png,0,0,317,88,,invalid,missing_plate_text
,0,Hyundai-Getz-Prime-526603c.jpg_0000_0296_0309_0223_0061.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-Getz-Prime-526603c.jpg_0000_0296_0309_0223_0061.png,0,0,223,61,,invalid,missing_plate_text
,0,Hyundai-i10-515336e.jpg_0019_0392_0510_0159_0045.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-515336e.jpg_0019_0392_0510_0159_0045.png,0,0,159,45,MK4B7173,ok,
,0,Hyundai-i10-515336h.jpg_0000_0307_0462_0168_0050.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-515336h.jpg_0000_0307_0462_0168_0050.png,0,0,168,50,MH4BX7173,ok,
,0,Hyundai-i10-517044c.jpg_0000_0289_0460_0216_0054.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-517044c.jpg_0000_0289_0460_0216_0054.png,0,0,216,54,,invalid,missing_plate_text
,0,Hyundai-i10-517204c.jpg_0000_0297_0415_0196_0046.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-517204c.jpg_0000_0297_0415_0196_0046.png,0,0,196,46,DLACAJ0769,ok,
,0,Hyundai-i10-517205c.jpg_0000_0271_0381_0192_0054.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-517205c.jpg_0000_0271_0381_0192_0054.png,0,0,192,54,DL4CAP396,ok,
,0,Hyundai-i10-517481c.jpg_0000_0250_0510_0224_0046.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-517481c.jpg_0000_0250_0510_0224_0046.png,0,0,224,46,MH03AR5479,ok,
,0,Hyundai-i10-518863d.jpg_0016_0456_0503_0167_0041.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-518863d.jpg_0016_0456_0503_0167_0041.png,0,0,167,41,TN06F1142,ok,
,0,Hyundai-i10-518863f.jpg_0016_0345_0556_0232_0057.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-518863f.jpg_0016_0345_0556_0232_0057.png,0,0,232,57,TN06F1742,ok,
,0,Hyundai-i10-519706b.jpg_0000_0274_0477_0309_0081.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-519706b.jpg_0000_0274_0477_0309_0081.png,0,0,309,81,DLZCAE5200,ok,
,0,Hyundai-i10-519706d.jpg_0021_0525_0486_0188_0073.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-519706d.jpg_0021_0525_0486_0188_0073.png,0,0,188,73,DLZCNE5200,ok,
,0,Hyundai-i10-521160c.jpg_0002_0289_0462_0199_0063.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-521160c.jpg_0002_0289_0462_0199_0063.png,0,0,199,63,MH03AR3037,ok,
,0,Hyundai-i10-521281c.jpg_0000_0306_0503_0189_0063.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-521281c.jpg_0000_0306_0503_0189_0063.png,0,0,189,63,WBO6B6052,ok,
,0,Hyundai-i10-521381c.jpg_0000_0296_0456_0256_0060.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-521381c.jpg_0000_0296_0456_0256_0060.png,0,0,256,60,APO9CF9994,ok,
,0,Hyundai-i10-521831h.jpg_0342_0063_0442_0184_0051.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-521831h.jpg_0342_0063_0442_0184_0051.png,0,0,184,51,ET731MMM12,ok,
,0,Hyundai-i10-522125c.jpg_0000_0305_0463_0167_0064.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-522125c.jpg_0000_0305_0463_0167_0064.png,0,0,167,64,WB2OU5823,ok,
,0,Hyundai-i10-522477c.jpg_0000_0156_0490_0249_0110.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-522477c.jpg_0000_0156_0490_0249_0110.png,0,0,249,110,TN02AJ0322,ok,
,0,Hyundai-i10-522477c.jpg_0346_0170_0486_0254_0069.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-522477c.jpg_0346_0170_0486_0254_0069.png,0,0,254,69,TN02AJ0322,ok,
,0,Hyundai-i10-522736c.jpg_0000_0261_0500_0278_0081.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-522736c.jpg_0000_0261_0500_0278_0081.png,0,0,278,81,SHEGJIKE1962,ok,
,0,Hyundai-i10-522757b.jpg_0000_0299_0536_0251_0053.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-522757b.jpg_0000_0299_0536_0251_0053.png,0,0,251,53,DL2CAM0312,ok,
,0,Hyundai-i10-523412c.jpg_0000_0271_0409_0174_0056.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-523412c.jpg_0000_0271_0409_0174_0056.png,0,0,174,56,,invalid,missing_plate_text
,0,Hyundai-i10-523457c.jpg_0013_0371_0530_0214_0057.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-523457c.jpg_0013_0371_0530_0214_0057.png,0,0,214,57,TN07BJ8128,ok,
,0,Hyundai-i10-523675b.jpg_0029_0346_0235_0067_0021.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-523675b.jpg_0029_0346_0235_0067_0021.png,0,0,67,21,,invalid,missing_plate_text
,0,Hyundai-i10-523922b.jpg_0358_0218_0528_0256_0062.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-523922b.jpg_0358_0218_0528_0256_0062.png,0,0,256,62,DL2CAE9643,ok,
,0,Hyundai-i10-524328c.jpg_0012_0353_0524_0210_0052.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-524328c.jpg_0012_0353_0524_0210_0052.png,0,0,210,52,MHO3AR745S,ok,
,0,Hyundai-i10-524334b.jpg_0000_0061_0220_0090_0025.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-524334b.jpg_0000_0061_0220_0090_0025.png,0,0,90,25,MH0BY1576,ok,
,0,Hyundai-i10-524532c.jpg_0000_0260_0540_0209_0070.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-524532c.jpg_0000_0260_0540_0209_0070.png,0,0,209,70,DL7CGAGA,ok,
,0,Hyundai-i10-524668b.jpg_0344_0025_0409_0178_0057.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-524668b.jpg_0344_0025_0409_0178_0057.png,0,0,178,57,IDL3CBP0423,ok,
,0,Hyundai-i10-524808b.jpg_0000_0244_0391_0295_0060.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-524808b.jpg_0000_0244_0391_0295_0060.png,0,0,295,60,MH03AR3037,ok,
,0,Hyundai-i10-524809b.jpg_0000_0243_0389_0273_0029.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-524809b.jpg_0000_0243_0389_0273_0029.png,0,0,273,29,AH02339EU,ok,
,0,Hyundai-i10-524818e.jpg_0009_0597_0324_0112_0030.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-524818e.jpg_0009_0597_0324_0112_0030.png,0,0,112,30,,invalid,missing_plate_text
,0,Hyundai-i10-525082b.jpg_0000_0118_0263_0122_0027.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-525082b.jpg_0000_0118_0263_0122_0027.png,0,0,122,27,GJHR8803,ok,
,0,Hyundai-i10-525082c.jpg_0011_0210_0246_0111_0026.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-525082c.jpg_0011_0210_0246_0111_0026.png,0,0,111,26,G714A86Q2,ok,
,0,Hyundai-i10-525082d.jpg_0000_0113_0251_0126_0041.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-525082d.jpg_0000_0113_0251_0126_0041.png,0,0,126,41,GJHR88O3,ok,
,0,Hyundai-i10-525170c.jpg_0000_0318_0457_0123_0040.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-525170c.jpg_0000_0318_0457_0123_0040.png,0,0,123,40,OKA04,ok,
,0,Hyundai-i10-525343b.jpg_0340_0106_0431_0199_0049.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-525343b.jpg_0340_0106_0431_0199_0049.png,0,0,199,49,KLOZAE2873,ok,
,0,Hyundai-i10-525671c.jpg_0000_0283_0498_0280_0078.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-525671c.jpg_0000_0283_0498_0280_0078.png,0,0,280,78,GJKP6DSE,ok,
,0,Hyundai-i10-525673c.jpg_0000_0237_0516_0252_0072.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-525673c.jpg_0000_0237_0516_0252_0072.png,0,0,252,72,AP05BY0244,ok,
,0,Hyundai-i10-525729b.jpg_0335_0061_0420_0159_0037.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-525729b.jpg_0335_0061_0420_0159_0037.png,0,0,159,37,MAQEX961,ok,
,0,Hyundai-i10-525932c.jpg_0010_0379_0527_0221_0056.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-525932c.jpg_0010_0379_0527_0221_0056.png,0,0,221,56,MH42K3981,ok,
,0,Hyundai-i10-526219b.jpg_0034_0591_0510_0138_0031.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-526219b.jpg_0034_0591_0510_0138_0031.png,0,0,138,31,WXTLCE9,ok,
,0,Hyundai-i10-526283c.jpg_0000_0341_0515_0137_0042.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-526283c.jpg_0000_0341_0515_0137_0042.png,0,0,137,42,,invalid,missing_plate_text
,0,Hyundai-i10-526446e.jpg_0356_0206_0461_0214_0064.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-526446e.jpg_0356_0206_0461_0214_0064.png,0,0,214,64,KL45B6567,ok,
,0,Hyundai-i10-526446f.jpg_0038_0636_0516_0168_0050.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-526446f.jpg_0038_0636_0516_0168_0050.png,0,0,168,50,KL4SB6567,ok,
,0,Hyundai-i10-526778c.jpg_0002_0298_0503_0237_0055.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-526778c.jpg_0002_0298_0503_0237_0055.png,0,0,237,55,MHO1AE9545,ok,
,0,Hyundai-i10-526824c.jpg_0002_0302_0460_0207_0058.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-526824c.jpg_0002_0302_0460_0207_0058.png,0,0,207,58,,invalid,missing_plate_text
,0,Hyundai-i10-527034f.jpg_0014_0311_0510_0241_0058.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-527034f.jpg_0014_0311_0510_0241_0058.png,0,0,241,58,TN19B3753,ok,
,0,Hyundai-i10-527133c.jpg_0000_0285_0428_0244_0053.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-527133c.jpg_0000_0285_0428_0244_0053.png,0,0,244,53,GJ1KS6929,ok,
,0,Hyundai-i10-527133d.jpg_0000_0634_0354_0110_0046.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-527133d.jpg_0000_0634_0354_0110_0046.png,0,0,110,46,6929GJIKSG,ok,
,0,Hyundai-i10-527133d.jpg_0015_0627_0371_0133_0047.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-527133d.jpg_0015_0627_0371_0133_0047.png,0,0,133,47,6J1KS6929,ok,
,0,Hyundai-i10-527133g.jpg_0000_0287_0479_0232_0054.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-527133g.jpg_0000_0287_0479_0232_0054.png,0,0,232,54,GJKS6929,ok,
,0,Hyundai-i10-527542b.jpg_0003_0290_0435_0206_0048.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-527542b.jpg_0003_0290_0435_0206_0048.png,0,0,206,48,WHO2BY9142,ok,
,0,Hyundai-i10-527542h.jpg_0000_0279_0471_0225_0052.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-527542h.jpg_0000_0279_0471_0225_0052.png,0,0,225,52,MH02BY9142,ok,
,0,Hyundai-i10-527770c.jpg_0349_0188_0390_0118_0036.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-527770c.jpg_0349_0188_0390_0118_0036.png,0,0,118,36,TH22BS6660,ok,
,0,Hyundai-i10-528025c.jpg_0359_0268_0455_0205_0048.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-528025c.jpg_0359_0268_0455_0205_0048.png,0,0,205,48,MH43V9267,ok,
,0,Hyundai-i10-528025d.jpg_0000_0688_0378_0105_0095.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-528025d.jpg_0000_0688_0378_0105_0095.png,0,0,105,95,,invalid,missing_plate_text
,0,Hyundai-i10-528249c.jpg_0000_0296_0460_0202_0049.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-528249c.jpg_0000_0296_0460_0202_0049.png,0,0,202,49,HDLZCAR2985,ok,
,0,Hyundai-i10-528491c.jpg_0002_0294_0485_0259_0079.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-528491c.jpg_0002_0294_0485_0259_0079.png,0,0,259,79,AP28DN6507,ok,
,0,Hyundai-i10-528645b.jpg_0000_0086_0186_0091_0026.png,C:\Users\shrey\Downloads\cvproject\Dataset\in\in\Hyundai-i10-528645b.jpg_0000_0086_0186_0091_0026.png,0,0,91,26,GNI7BF5202,ok,
